indexkey,Symbol,Date,Volume_Traded
181,AAPL,2022-06-15,91532972.0
182,AAPL,2022-06-16,107961508.0
183,AAPL,2022-06-17,134520290.0
184,AAPL,2022-06-21,81000488.0
185,AAPL,2022-06-22,73409234.0
186,AAPL,2022-06-23,72433768.0
187,AAPL,2022-06-24,89116837.0
188,AAPL,2022-06-27,70207908.0
189,AAPL,2022-06-28,67315328.0
190,AAPL,2022-06-29,66242411.0
191,AAPL,2022-06-30,98964467.0
192,AAPL,2022-07-01,71051552.0
193,AAPL,2022-07-05,73429641.0
194,AAPL,2022-07-06,74064254.0
195,AAPL,2022-07-07,66253709.0
196,AAPL,2022-07-08,64547798.0
197,AAPL,2022-07-11,63305113.0
198,AAPL,2022-07-12,77588759.0
199,AAPL,2022-07-13,71185560.0
200,AAPL,2022-07-14,78140744.0
201,AAPL,2022-07-15,76259931.0
202,AAPL,2022-07-18,81420868.0
203,AAPL,2022-07-19,82982367.0
204,AAPL,2022-07-20,64823413.0
205,AAPL,2022-07-21,65086636.0
206,AAPL,2022-07-22,66675408.0
207,AAPL,2022-07-25,53623945.0
208,AAPL,2022-07-26,55138691.0
209,AAPL,2022-07-27,78620688.0
210,AAPL,2022-07-28,81378731.0
211,AAPL,2022-07-29,101786860.0
212,AAPL,2022-08-01,67829379.0
213,AAPL,2022-08-02,59907025.0
214,AAPL,2022-08-03,82507488.0
215,AAPL,2022-08-04,55474144.0
216,AAPL,2022-08-05,56696985.0
217,AAPL,2022-08-08,60362338.0
218,AAPL,2022-08-09,63135503.0
219,AAPL,2022-08-10,70170540.0
220,AAPL,2022-08-11,57149159.0
221,AAPL,2022-08-12,68039382.0
222,AAPL,2022-08-15,54091694.0
223,AAPL,2022-08-16,56377050.0
224,AAPL,2022-08-17,79542037.0
225,AAPL,2022-08-18,62290075.0
226,AAPL,2022-08-19,70346295.0
227,AAPL,2022-08-22,69026809.0
228,AAPL,2022-08-23,54147079.0
229,AAPL,2022-08-24,53841524.0
230,AAPL,2022-08-25,51218209.0
231,AAPL,2022-08-26,78960980.0
232,AAPL,2022-08-29,73313953.0
233,AAPL,2022-08-30,77906197.0
234,AAPL,2022-08-31,87991091.0
235,AAPL,2022-09-01,74229896.0
236,AAPL,2022-09-02,76957768.0
237,AAPL,2022-09-06,73714843.0
238,AAPL,2022-09-07,87449574.0
239,AAPL,2022-09-08,84923847.0
240,AAPL,2022-09-09,68081006.0
241,AAPL,2022-09-12,104955962.0
242,AAPL,2022-09-13,122656614.0
243,AAPL,2022-09-14,87965409.0
244,AAPL,2022-09-15,90481110.0
245,AAPL,2022-09-16,162278841.0
246,AAPL,2022-09-19,81474246.0
247,AAPL,2022-09-20,107689796.0
248,AAPL,2022-09-21,101696790.0
249,AAPL,2022-09-22,86652542.0
250,AAPL,2022-09-23,96029909.0
251,SBUX,2021-09-27,3988883.0
252,SBUX,2021-09-28,5917926.0
253,SBUX,2021-09-29,4389131.0
254,SBUX,2021-09-30,5976056.0
255,SBUX,2021-10-01,5636865.0
256,SBUX,2021-10-04,4497726.0
257,SBUX,2021-10-05,5883995.0
258,SBUX,2021-10-06,5734477.0
259,SBUX,2021-10-07,5549460.0
260,SBUX,2021-10-08,3786964.0
261,SBUX,2021-10-11,5987335.0
262,SBUX,2021-10-12,3866802.0
263,SBUX,2021-10-13,4808625.0
264,SBUX,2021-10-14,5196329.0
265,SBUX,2021-10-15,5860872.0
266,SBUX,2021-10-18,4958432.0
267,SBUX,2021-10-19,5799287.0
268,SBUX,2021-10-20,7645178.0
269,SBUX,2021-10-21,3684290.0
270,SBUX,2021-10-22,3396356.0
271,SBUX,2021-10-25,4290626.0
272,SBUX,2021-10-26,5947994.0
273,SBUX,2021-10-27,5853912.0
274,SBUX,2021-10-28,7697552.0
275,SBUX,2021-10-29,27419551.0
276,SBUX,2021-11-01,14184633.0
277,SBUX,2021-11-02,11538858.0
278,SBUX,2021-11-03,6422577.0
279,SBUX,2021-11-04,8212593.0
280,SBUX,2021-11-05,10256802.0
281,SBUX,2021-11-08,8753315.0
282,SBUX,2021-11-09,6754723.0
283,SBUX,2021-11-10,6563699.0
284,SBUX,2021-11-11,7191873.0
285,SBUX,2021-11-12,7350369.0
286,SBUX,2021-11-15,6566119.0
287,SBUX,2021-11-16,7964980.0
288,SBUX,2021-11-17,5768639.0
289,SBUX,2021-11-18,5641290.0
290,SBUX,2021-11-19,6922803.0
291,SBUX,2021-11-22,5969252.0
292,SBUX,2021-11-23,7911991.0
293,SBUX,2021-11-24,4464304.0
294,SBUX,2021-11-26,6703214.0
295,SBUX,2021-11-29,7114069.0
296,SBUX,2021-11-30,9483253.0
297,SBUX,2021-12-01,7621590.0
298,SBUX,2021-12-02,7709360.0
299,SBUX,2021-12-03,7014076.0
300,SBUX,2021-12-06,8280227.0
301,SBUX,2021-12-07,8786898.0
302,SBUX,2021-12-08,5806963.0
303,SBUX,2021-12-09,5664678.0
304,SBUX,2021-12-10,6110960.0
305,SBUX,2021-12-13,6479398.0
306,SBUX,2021-12-14,6854618.0
307,SBUX,2021-12-15,6902396.0
308,SBUX,2021-12-16,7544369.0
309,SBUX,2021-12-17,13720731.0
310,SBUX,2021-12-20,6313699.0
311,SBUX,2021-12-21,4682227.0
312,SBUX,2021-12-22,3643281.0
313,SBUX,2021-12-23,3359803.0
314,SBUX,2021-12-27,3717026.0
315,SBUX,2021-12-28,4562965.0
316,SBUX,2021-12-29,4215460.0
317,SBUX,2021-12-30,4068918.0
318,SBUX,2021-12-31,3674938.0
319,SBUX,2022-01-03,5478426.0
320,SBUX,2022-01-04,8367607.0
321,SBUX,2022-01-05,8662327.0
322,SBUX,2022-01-06,6099910.0
323,SBUX,2022-01-07,11266438.0
324,SBUX,2022-01-10,8499389.0
325,SBUX,2022-01-11,13073177.0
326,SBUX,2022-01-12,11810463.0
327,SBUX,2022-01-13,9818487.0
328,SBUX,2022-01-14,13703172.0
329,SBUX,2022-01-18,11402290.0
330,SBUX,2022-01-19,10856823.0
331,SBUX,2022-01-20,20311511.0
332,SBUX,2022-01-21,13438314.0
333,SBUX,2022-01-24,17205270.0
334,SBUX,2022-01-25,12368541.0
335,SBUX,2022-01-26,11863047.0
336,SBUX,2022-01-27,7328860.0
337,SBUX,2022-01-28,8345419.0
338,SBUX,2022-01-31,8807735.0
339,SBUX,2022-02-01,11601889.0
340,SBUX,2022-02-02,15578776.0
341,SBUX,2022-02-03,8901064.0
342,SBUX,2022-02-04,8267571.0
343,SBUX,2022-02-07,6849047.0
344,SBUX,2022-02-08,7161007.0
345,SBUX,2022-02-09,9353726.0
346,SBUX,2022-02-10,9098759.0
347,SBUX,2022-02-11,6924787.0
348,SBUX,2022-02-14,7948549.0
349,SBUX,2022-02-15,7723938.0
350,SBUX,2022-02-16,6545767.0
351,SBUX,2022-02-17,6578223.0
352,SBUX,2022-02-18,6210647.0
353,SBUX,2022-02-22,8622481.0
354,SBUX,2022-02-23,9674758.0
355,SBUX,2022-02-24,9260494.0
356,SBUX,2022-02-25,7039415.0
357,SBUX,2022-02-28,8591544.0
358,SBUX,2022-03-01,7100736.0
359,SBUX,2022-03-02,10721116.0
360,SBUX,2022-03-03,6587438.0
361,SBUX,2022-03-04,7180081.0
362,SBUX,2022-03-07,14608730.0
363,SBUX,2022-03-08,10692043.0
364,SBUX,2022-03-09,8811617.0
365,SBUX,2022-03-10,9114348.0
366,SBUX,2022-03-11,15351744.0
367,SBUX,2022-03-14,18199279.0
368,SBUX,2022-03-15,12542256.0
369,SBUX,2022-03-16,21207897.0
370,SBUX,2022-03-17,8554159.0
371,SBUX,2022-03-18,23784200.0
372,SBUX,2022-03-21,11925326.0
373,SBUX,2022-03-22,8447376.0
374,SBUX,2022-03-23,7670502.0
375,SBUX,2022-03-24,6163402.0
376,SBUX,2022-03-25,7049288.0
377,SBUX,2022-03-28,5980992.0
378,SBUX,2022-03-29,8963202.0
379,SBUX,2022-03-30,8122096.0
380,SBUX,2022-03-31,11306057.0
381,SBUX,2022-04-01,6516305.0
382,SBUX,2022-04-04,16250600.0
383,SBUX,2022-04-05,17525785.0
384,SBUX,2022-04-06,10567045.0
385,SBUX,2022-04-07,10869148.0
386,SBUX,2022-04-08,9286775.0
387,SBUX,2022-04-11,8623160.0
388,SBUX,2022-04-12,8472525.0
389,SBUX,2022-04-13,8604425.0
390,SBUX,2022-04-14,9567236.0
391,SBUX,2022-04-18,7797252.0
392,SBUX,2022-04-19,8622146.0
393,SBUX,2022-04-20,8368788.0
394,SBUX,2022-04-21,8152543.0
395,SBUX,2022-04-22,10315529.0
396,SBUX,2022-04-25,10258953.0
397,SBUX,2022-04-26,8800454.0
398,SBUX,2022-04-27,8467337.0
399,SBUX,2022-04-28,8818511.0
400,SBUX,2022-04-29,9199279.0
401,SBUX,2022-05-02,12378954.0
402,SBUX,2022-05-03,15570146.0
403,SBUX,2022-05-04,30199657.0
404,SBUX,2022-05-05,19114660.0
405,SBUX,2022-05-06,11165778.0
406,SBUX,2022-05-09,12863610.0
407,SBUX,2022-05-10,14085855.0
408,SBUX,2022-05-11,12118143.0
409,SBUX,2022-05-12,15460623.0
410,SBUX,2022-05-13,18156289.0
411,SBUX,2022-05-16,11435306.0
412,SBUX,2022-05-17,12454506.0
413,SBUX,2022-05-18,10576492.0
414,SBUX,2022-05-19,11193708.0
415,SBUX,2022-05-20,15941807.0
416,SBUX,2022-05-23,10741904.0
417,SBUX,2022-05-24,9227687.0
418,SBUX,2022-05-25,8344364.0
419,SBUX,2022-05-26,8940945.0
420,SBUX,2022-05-27,8498381.0
421,SBUX,2022-05-31,23361762.0
422,SBUX,2022-06-01,7578950.0
423,SBUX,2022-06-02,10241468.0
424,SBUX,2022-06-03,10415716.0
425,SBUX,2022-06-06,7239429.0
426,SBUX,2022-06-07,5517101.0
427,SBUX,2022-06-08,5178253.0
428,SBUX,2022-06-09,13248101.0
429,SBUX,2022-06-10,8695476.0
430,SBUX,2022-06-13,9282753.0
431,SBUX,2022-06-14,7635554.0
432,SBUX,2022-06-15,7682259.0
433,SBUX,2022-06-16,10147031.0
434,SBUX,2022-06-17,9824325.0
435,SBUX,2022-06-21,7872541.0
436,SBUX,2022-06-22,6703754.0
437,SBUX,2022-06-23,6586431.0
438,SBUX,2022-06-24,18011956.0
439,SBUX,2022-06-27,6672167.0
440,SBUX,2022-06-28,7210682.0
441,SBUX,2022-06-29,8983863.0
442,SBUX,2022-06-30,6781083.0
443,SBUX,2022-07-01,7539232.0
444,SBUX,2022-07-05,8089606.0
445,SBUX,2022-07-06,4652815.0
446,SBUX,2022-07-07,5395567.0
447,SBUX,2022-07-08,3927101.0
448,SBUX,2022-07-11,5351589.0
449,SBUX,2022-07-12,5393394.0
450,SBUX,2022-07-13,3897457.0
451,SBUX,2022-07-14,4504473.0
452,SBUX,2022-07-15,5584130.0
453,SBUX,2022-07-18,6768756.0
454,SBUX,2022-07-19,5949201.0
455,SBUX,2022-07-20,6850639.0
456,SBUX,2022-07-21,7695295.0
457,SBUX,2022-07-22,6283617.0
458,SBUX,2022-07-25,5861107.0
459,SBUX,2022-07-26,6587009.0
460,SBUX,2022-07-27,6372575.0
461,SBUX,2022-07-28,5594602.0
462,SBUX,2022-07-29,5802700.0
463,SBUX,2022-08-01,7313697.0
464,SBUX,2022-08-02,7254737.0
465,SBUX,2022-08-03,12915674.0
466,SBUX,2022-08-04,7086693.0
467,SBUX,2022-08-05,4835081.0
468,SBUX,2022-08-08,4885102.0
469,SBUX,2022-08-09,3498395.0
470,SBUX,2022-08-10,5072324.0
471,SBUX,2022-08-11,5595696.0
472,SBUX,2022-08-12,5153974.0
473,SBUX,2022-08-15,5600991.0
474,SBUX,2022-08-16,4580845.0
475,SBUX,2022-08-17,3831252.0
476,SBUX,2022-08-18,3428312.0
477,SBUX,2022-08-19,4597726.0
478,SBUX,2022-08-22,5915201.0
479,SBUX,2022-08-23,4560350.0
480,SBUX,2022-08-24,4385983.0
481,SBUX,2022-08-25,4236346.0
482,SBUX,2022-08-26,6674910.0
483,SBUX,2022-08-29,5035514.0
484,SBUX,2022-08-30,6812530.0
485,SBUX,2022-08-31,6570110.0
486,SBUX,2022-09-01,7556805.0
487,SBUX,2022-09-02,10336793.0
488,SBUX,2022-09-06,11062814.0
489,SBUX,2022-09-07,9946770.0
490,SBUX,2022-09-08,7721071.0
491,SBUX,2022-09-09,7096165.0
492,SBUX,2022-09-12,9078938.0
493,SBUX,2022-09-13,16033630.0
494,SBUX,2022-09-14,24320595.0
495,SBUX,2022-09-15,11052395.0
496,SBUX,2022-09-16,11987637.0
497,SBUX,2022-09-19,6286956.0
498,SBUX,2022-09-20,6560039.0
499,SBUX,2022-09-21,8806754.0
500,SBUX,2022-09-22,9953048.0
501,SBUX,2022-09-23,7153192.0
502,COST,2021-09-27,2526024.0
503,COST,2021-09-28,2632660.0
504,COST,2021-09-29,1921956.0
505,COST,2021-09-30,1837244.0
506,COST,2021-10-01,1860677.0
507,COST,2021-10-04,2263953.0
508,COST,2021-10-05,1808749.0
509,COST,2021-10-06,1334571.0
510,COST,2021-10-07,1966239.0
511,COST,2021-10-08,1545827.0
512,COST,2021-10-11,1011739.0
513,COST,2021-10-12,1380868.0
514,COST,2021-10-13,1622100.0
515,COST,2021-10-14,1481358.0
516,COST,2021-10-15,1494790.0
517,COST,2021-10-18,2141552.0
518,COST,2021-10-19,1365302.0
519,COST,2021-10-20,1353062.0
520,COST,2021-10-21,1423275.0
521,COST,2021-10-22,1710335.0
522,COST,2021-10-25,1903424.0
523,COST,2021-10-26,2378585.0
524,COST,2021-10-27,1741794.0
525,COST,2021-10-28,1362377.0
526,COST,2021-10-29,2471597.0
527,COST,2021-11-01,1548739.0
528,COST,2021-11-02,2012216.0
529,COST,2021-11-03,1856258.0
530,COST,2021-11-04,2615013.0
531,COST,2021-11-05,2071735.0
532,COST,2021-11-08,2834829.0
533,COST,2021-11-09,1881803.0
534,COST,2021-11-10,1226628.0
535,COST,2021-11-11,1227331.0
536,COST,2021-11-12,1780234.0
537,COST,2021-11-15,1392349.0
538,COST,2021-11-16,1690708.0
539,COST,2021-11-17,1609406.0
540,COST,2021-11-18,1664995.0
541,COST,2021-11-19,1913681.0
542,COST,2021-11-22,2192217.0
543,COST,2021-11-23,2147338.0
544,COST,2021-11-24,2316441.0
545,COST,2021-11-26,1844761.0
546,COST,2021-11-29,2919138.0
547,COST,2021-11-30,4244205.0
548,COST,2021-12-01,2882122.0
549,COST,2021-12-02,3277509.0
550,COST,2021-12-03,2984376.0
551,COST,2021-12-06,2432878.0
552,COST,2021-12-07,2579798.0
553,COST,2021-12-08,3037531.0
554,COST,2021-12-09,3200453.0
555,COST,2021-12-10,6333637.0
556,COST,2021-12-13,3415151.0
557,COST,2021-12-14,3494356.0
558,COST,2021-12-15,2937123.0
559,COST,2021-12-16,2683030.0
560,COST,2021-12-17,5756845.0
561,COST,2021-12-20,2033574.0
562,COST,2021-12-21,2472780.0
563,COST,2021-12-22,1454497.0
564,COST,2021-12-23,1758107.0
565,COST,2021-12-27,2263508.0
566,COST,2021-12-28,1157520.0
567,COST,2021-12-29,1753038.0
568,COST,2021-12-30,1338748.0
569,COST,2021-12-31,1509196.0
570,COST,2022-01-03,2715113.0
571,COST,2022-01-04,2097484.0
572,COST,2022-01-05,2887485.0
573,COST,2022-01-06,2503087.0
574,COST,2022-01-07,2323920.0
575,COST,2022-01-10,4916769.0
576,COST,2022-01-11,2457299.0
577,COST,2022-01-12,1729540.0
578,COST,2022-01-13,2428072.0
579,COST,2022-01-14,3872496.0
580,COST,2022-01-18,3803545.0
581,COST,2022-01-19,2709384.0
582,COST,2022-01-20,2893721.0
583,COST,2022-01-21,3295582.0
584,COST,2022-01-24,4423868.0
585,COST,2022-01-25,3076814.0
586,COST,2022-01-26,3074881.0
587,COST,2022-01-27,2374116.0
588,COST,2022-01-28,1918479.0
589,COST,2022-01-31,2480656.0
590,COST,2022-02-01,2347161.0
591,COST,2022-02-02,2547552.0
592,COST,2022-02-03,2665116.0
593,COST,2022-02-04,2387434.0
594,COST,2022-02-07,1863560.0
595,COST,2022-02-08,1461959.0
596,COST,2022-02-09,2256668.0
597,COST,2022-02-10,2558857.0
598,COST,2022-02-11,2349695.0
599,COST,2022-02-14,1749565.0
600,COST,2022-02-15,1984779.0
601,COST,2022-02-16,1770754.0
602,COST,2022-02-17,2022828.0
603,COST,2022-02-18,2154742.0
604,COST,2022-02-22,2451796.0
605,COST,2022-02-23,2021429.0
606,COST,2022-02-24,2859804.0
607,COST,2022-02-25,2002964.0
608,COST,2022-02-28,2408949.0
609,COST,2022-03-01,2316018.0
610,COST,2022-03-02,2571468.0
611,COST,2022-03-03,3851836.0
612,COST,2022-03-04,4418923.0
613,COST,2022-03-07,3896920.0
614,COST,2022-03-08,3649663.0
615,COST,2022-03-09,2789706.0
616,COST,2022-03-10,1777660.0
617,COST,2022-03-11,1735112.0
618,COST,2022-03-14,1950008.0
619,COST,2022-03-15,2547887.0
620,COST,2022-03-16,3017225.0
621,COST,2022-03-17,1974206.0
622,COST,2022-03-18,3597825.0
623,COST,2022-03-21,3136860.0
624,COST,2022-03-22,1777494.0
625,COST,2022-03-23,1546756.0
626,COST,2022-03-24,1614151.0
627,COST,2022-03-25,1975990.0
628,COST,2022-03-28,2056125.0
629,COST,2022-03-29,2005367.0
630,COST,2022-03-30,2086497.0
631,COST,2022-03-31,3439768.0
632,COST,2022-04-01,1933507.0
633,COST,2022-04-04,2202421.0
634,COST,2022-04-05,1826816.0
635,COST,2022-04-06,2646237.0
636,COST,2022-04-07,4804249.0
637,COST,2022-04-08,3230210.0
638,COST,2022-04-11,2792714.0
639,COST,2022-04-12,2141958.0
640,COST,2022-04-13,2211841.0
641,COST,2022-04-14,2206167.0
642,COST,2022-04-18,2161925.0
643,COST,2022-04-19,2327834.0
644,COST,2022-04-20,1793337.0
645,COST,2022-04-21,2027947.0
646,COST,2022-04-22,2878169.0
647,COST,2022-04-25,3154501.0
648,COST,2022-04-26,2057352.0
649,COST,2022-04-27,2261581.0
650,COST,2022-04-28,2118683.0
651,COST,2022-04-29,2968024.0
652,COST,2022-05-02,3303362.0
653,COST,2022-05-03,2398040.0
654,COST,2022-05-04,2465206.0
655,COST,2022-05-05,3977041.0
656,COST,2022-05-06,3560758.0
657,COST,2022-05-09,3292742.0
658,COST,2022-05-10,2729398.0
659,COST,2022-05-11,2782894.0
660,COST,2022-05-12,2829489.0
661,COST,2022-05-13,2338637.0
662,COST,2022-05-16,1579715.0
663,COST,2022-05-17,2602815.0
664,COST,2022-05-18,9511603.0
665,COST,2022-05-19,5839640.0
666,COST,2022-05-20,5115014.0
667,COST,2022-05-23,3687167.0
668,COST,2022-05-24,3473424.0
669,COST,2022-05-25,3225105.0
670,COST,2022-05-26,5917606.0
671,COST,2022-05-27,5719609.0
672,COST,2022-05-31,4424541.0
673,COST,2022-06-01,2319395.0
674,COST,2022-06-02,4950575.0
675,COST,2022-06-03,2857437.0
676,COST,2022-06-06,2297043.0
677,COST,2022-06-07,2435455.0
678,COST,2022-06-08,1697022.0
679,COST,2022-06-09,3087499.0
680,COST,2022-06-10,2551932.0
681,COST,2022-06-13,3113404.0
682,COST,2022-06-14,2224642.0
683,COST,2022-06-15,2250190.0
684,COST,2022-06-16,2906555.0
685,COST,2022-06-17,3623435.0
686,COST,2022-06-21,2420616.0
687,COST,2022-06-22,1827536.0
688,COST,2022-06-23,2030070.0
689,COST,2022-06-24,2862608.0
690,COST,2022-06-27,2034692.0
691,COST,2022-06-28,1761731.0
692,COST,2022-06-29,1275598.0
693,COST,2022-06-30,3852375.0
694,COST,2022-07-01,2660404.0
695,COST,2022-07-05,2490345.0
696,COST,2022-07-06,2262272.0
697,COST,2022-07-07,2125209.0
698,COST,2022-07-08,2607818.0
699,COST,2022-07-11,1891484.0
700,COST,2022-07-12,1775346.0
701,COST,2022-07-13,2008384.0
702,COST,2022-07-14,3715592.0
703,COST,2022-07-15,4265057.0
704,COST,2022-07-18,2464070.0
705,COST,2022-07-19,2391003.0
706,COST,2022-07-20,1740735.0
707,COST,2022-07-21,1716080.0
708,COST,2022-07-22,1800760.0
709,COST,2022-07-25,1452731.0
710,COST,2022-07-26,3334847.0
711,COST,2022-07-27,2060140.0
712,COST,2022-07-28,2083253.0
713,COST,2022-07-29,2131516.0
714,COST,2022-08-01,2256005.0
715,COST,2022-08-02,1984204.0
716,COST,2022-08-03,1693324.0
717,COST,2022-08-04,2000678.0
718,COST,2022-08-05,1711488.0
719,COST,2022-08-08,1345699.0
720,COST,2022-08-09,1877305.0
721,COST,2022-08-10,2336567.0
722,COST,2022-08-11,2340166.0
723,COST,2022-08-12,1918238.0
724,COST,2022-08-15,1847952.0
725,COST,2022-08-16,2497958.0
726,COST,2022-08-17,1835240.0
727,COST,2022-08-18,1619184.0
728,COST,2022-08-19,1616955.0
729,COST,2022-08-22,1860941.0
730,COST,2022-08-23,1358979.0
731,COST,2022-08-24,1145789.0
732,COST,2022-08-25,1483254.0
733,COST,2022-08-26,1886777.0
734,COST,2022-08-29,1579865.0
735,COST,2022-08-30,1872679.0
736,COST,2022-08-31,2179809.0
737,COST,2022-09-01,2280642.0
738,COST,2022-09-02,1901738.0
739,COST,2022-09-06,1933504.0
740,COST,2022-09-07,1827910.0
741,COST,2022-09-08,1600759.0
742,COST,2022-09-09,1931148.0
743,COST,2022-09-12,1522447.0
744,COST,2022-09-13,2881436.0
745,COST,2022-09-14,2007258.0
746,COST,2022-09-15,1749609.0
747,COST,2022-09-16,3004815.0
748,COST,2022-09-19,1441346.0
749,COST,2022-09-20,1843072.0
750,COST,2022-09-21,2082552.0
751,COST,2022-09-22,3133113.0
752,COST,2022-09-23,5377805.0
753,AVGO,2021-09-27,983099.0
754,AVGO,2021-09-28,2012409.0
755,AVGO,2021-09-29,1578367.0
756,AVGO,2021-09-30,1573539.0
757,AVGO,2021-10-01,1605175.0
758,AVGO,2021-10-04,2009284.0
759,AVGO,2021-10-05,1655798.0
760,AVGO,2021-10-06,1204169.0
761,AVGO,2021-10-07,1326088.0
762,AVGO,2021-10-08,1027984.0
763,AVGO,2021-10-11,1118804.0
764,AVGO,2021-10-12,2099054.0
765,AVGO,2021-10-13,1642533.0
766,AVGO,2021-10-14,1923297.0
767,AVGO,2021-10-15,2510461.0
768,AVGO,2021-10-18,1604242.0
769,AVGO,2021-10-19,1638306.0
770,AVGO,2021-10-20,1345845.0
771,AVGO,2021-10-21,1178679.0
772,AVGO,2021-10-22,1536739.0
773,AVGO,2021-10-25,1241554.0
774,AVGO,2021-10-26,2404304.0
775,AVGO,2021-10-27,2350034.0
776,AVGO,2021-10-28,1187523.0
777,AVGO,2021-10-29,1556429.0
778,AVGO,2021-11-01,1689598.0
779,AVGO,2021-11-02,1626300.0
780,AVGO,2021-11-03,1403784.0
781,AVGO,2021-11-04,1595804.0
782,AVGO,2021-11-05,1867351.0
783,AVGO,2021-11-08,1723365.0
784,AVGO,2021-11-09,1583843.0
785,AVGO,2021-11-10,1844824.0
786,AVGO,2021-11-11,1415701.0
787,AVGO,2021-11-12,1359222.0
788,AVGO,2021-11-15,1397239.0
789,AVGO,2021-11-16,1319404.0
790,AVGO,2021-11-17,1253294.0
791,AVGO,2021-11-18,1271333.0
792,AVGO,2021-11-19,1963032.0
793,AVGO,2021-11-22,2590056.0
794,AVGO,2021-11-23,1710989.0
795,AVGO,2021-11-24,1208725.0
796,AVGO,2021-11-26,1421903.0
797,AVGO,2021-11-29,1870345.0
798,AVGO,2021-11-30,2257749.0
799,AVGO,2021-12-01,2198288.0
800,AVGO,2021-12-02,2261872.0
801,AVGO,2021-12-03,2030739.0
802,AVGO,2021-12-06,2248229.0
803,AVGO,2021-12-07,2956207.0
804,AVGO,2021-12-08,1799765.0
805,AVGO,2021-12-09,2907960.0
806,AVGO,2021-12-10,5708665.0
807,AVGO,2021-12-13,2689830.0
808,AVGO,2021-12-14,3595635.0
809,AVGO,2021-12-15,2909168.0
810,AVGO,2021-12-16,4274842.0
811,AVGO,2021-12-17,5075310.0
812,AVGO,2021-12-20,3277047.0
813,AVGO,2021-12-21,3653389.0
814,AVGO,2021-12-22,2838293.0
815,AVGO,2021-12-23,2359625.0
816,AVGO,2021-12-27,1944503.0
817,AVGO,2021-12-28,1725041.0
818,AVGO,2021-12-29,1479957.0
819,AVGO,2021-12-30,1147314.0
820,AVGO,2021-12-31,1204614.0
821,AVGO,2022-01-03,2259950.0
822,AVGO,2022-01-04,2110277.0
823,AVGO,2022-01-05,3496111.0
824,AVGO,2022-01-06,2858130.0
825,AVGO,2022-01-07,2783173.0
826,AVGO,2022-01-10,2979338.0
827,AVGO,2022-01-11,1903653.0
828,AVGO,2022-01-12,1880639.0
829,AVGO,2022-01-13,3004792.0
830,AVGO,2022-01-14,2566283.0
831,AVGO,2022-01-18,3583706.0
832,AVGO,2022-01-19,2269172.0
833,AVGO,2022-01-20,2522478.0
834,AVGO,2022-01-21,3801047.0
835,AVGO,2022-01-24,5426724.0
836,AVGO,2022-01-25,3815824.0
837,AVGO,2022-01-26,4971487.0
838,AVGO,2022-01-27,3420955.0
839,AVGO,2022-01-28,3025363.0
840,AVGO,2022-01-31,4028846.0
841,AVGO,2022-02-01,2571948.0
842,AVGO,2022-02-02,2444338.0
843,AVGO,2022-02-03,3060176.0
844,AVGO,2022-02-04,2054844.0
845,AVGO,2022-02-07,1867302.0
846,AVGO,2022-02-08,1457174.0
847,AVGO,2022-02-09,2200361.0
848,AVGO,2022-02-10,2491954.0
849,AVGO,2022-02-11,2728064.0
850,AVGO,2022-02-14,1929091.0
851,AVGO,2022-02-15,3428437.0
852,AVGO,2022-02-16,2293143.0
853,AVGO,2022-02-17,2142434.0
854,AVGO,2022-02-18,1970772.0
855,AVGO,2022-02-22,2020421.0
856,AVGO,2022-02-23,2241646.0
857,AVGO,2022-02-24,3531619.0
858,AVGO,2022-02-25,2238003.0
859,AVGO,2022-02-28,2500487.0
860,AVGO,2022-03-01,2489810.0
861,AVGO,2022-03-02,2177131.0
862,AVGO,2022-03-03,2645397.0
863,AVGO,2022-03-04,4476193.0
864,AVGO,2022-03-07,2649363.0
865,AVGO,2022-03-08,2699261.0
866,AVGO,2022-03-09,2256049.0
867,AVGO,2022-03-10,1932364.0
868,AVGO,2022-03-11,1981534.0
869,AVGO,2022-03-14,2523390.0
870,AVGO,2022-03-15,2825988.0
871,AVGO,2022-03-16,2945372.0
872,AVGO,2022-03-17,1817402.0
873,AVGO,2022-03-18,4153788.0
874,AVGO,2022-03-21,2578930.0
875,AVGO,2022-03-22,1926180.0
876,AVGO,2022-03-23,1383886.0
877,AVGO,2022-03-24,2601580.0
878,AVGO,2022-03-25,1454087.0
879,AVGO,2022-03-28,1442861.0
880,AVGO,2022-03-29,2300138.0
881,AVGO,2022-03-30,1862620.0
882,AVGO,2022-03-31,2173051.0
883,AVGO,2022-04-01,1626685.0
884,AVGO,2022-04-04,1648573.0
885,AVGO,2022-04-05,1977782.0
886,AVGO,2022-04-06,2374237.0
887,AVGO,2022-04-07,1658333.0
888,AVGO,2022-04-08,2046397.0
889,AVGO,2022-04-11,2351240.0
890,AVGO,2022-04-12,1734993.0
891,AVGO,2022-04-13,2026760.0
892,AVGO,2022-04-14,2738471.0
893,AVGO,2022-04-18,2137453.0
894,AVGO,2022-04-19,1658242.0
895,AVGO,2022-04-20,1391990.0
896,AVGO,2022-04-21,2035211.0
897,AVGO,2022-04-22,2106519.0
898,AVGO,2022-04-25,2695907.0
899,AVGO,2022-04-26,3580891.0
900,AVGO,2022-04-27,1931324.0
901,AVGO,2022-04-28,2233400.0
902,AVGO,2022-04-29,2611006.0
903,AVGO,2022-05-02,2672471.0
904,AVGO,2022-05-03,1706449.0
